File Name ,Song Type,# Song Types,# Notes,# Unique Note Types ,# Note Types,Song Length,PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth
GC-BCVI-WSRO-24-T33-145,j,22,6,46,2,0.4657,7218.75,2812.5,4406.25,0.1629,7218.75,3187.5,4031.25,0.034,5343.75,3562.5,1781.25,0.0332,4125,2906.25,1218.75,0.034,4218.75,3000,1218.75,0.0427,3843.75,3281.25,562.5,0.0285,3187.5,2812.5,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-WSRO-24-T33-146,j,22,6,46,2,0.304,6093.75,2156.25,3937.5,0.1567,6093.75,3093.75,3000,0.0374,6000,3750,2250,0.0403,4406.25,2812.5,1593.75,0.0388,4312.5,2812.5,1500,0.0395,3468.75,2156.25,1312.5,0.0278,3656.25,3000,656.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-WSRO-24-T33-172,j,22,5,46,2,0.4063,6093.75,3000,3093.75,0.161,6093.75,3093.75,3000,0.0387,5437.5,3562.5,1875,0.0416,3656.25,3375,281.25,0.0416,3750,3000,750,0.0369,3468.75,3187.5,281.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-WSRO-24-T33-173,j,22,6,46,2,0.4754,6562.5,2718.75,3843.75,0.1593,6562.5,3000,3562.5,0.0344,5812.5,4125,1687.5,0.0328,4875,3093.75,1781.25,0.0392,4406.25,2718.75,1687.5,0.0416,3468.75,2718.75,750,0.0312,3093.75,2812.5,281.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-WSRO-24-T36-18,t,22,5,46,4,0.7547,5906.25,2062.5,3843.75,0.2051,5718.75,4593.75,1125,0.0755,5906.25,4781.25,1125,0.0591,4500,2531.25,1968.75,0.0584,4406.25,2250,2156.25,0.1467,4781.25,2062.5,2718.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-WSRO-24-T39-43,u,22,12,46,5,1.559,7125,2250,4875,0.0239,3750,2250,1500,0.0344,3656.25,2906.25,750,0.0359,3468.75,2906.25,562.5,0.0419,3468.75,2718.75,750,0.0912,7031.25,3468.75,3562.5,0.0927,7125,3468.75,3656.25,0.3049,4687.5,2531.25,2156.25,0.0807,6093.75,3656.25,2437.5,0.0927,6093.75,3187.5,2906.25,0.0852,5062.5,2343.75,2718.75,0.0717,4781.25,2625,2156.25,0.0792,4781.25,2625,2156.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-WSRO-24-T41-163,v,22,7,46,4,1.0718,6281.25,2062.5,4218.75,0.0681,5343.75,3468.75,1875,0.1914,6187.5,4875,1312.5,0.1244,6281.25,2625,3656.25,0.0573,3843.75,2062.5,1781.25,0.0508,3937.5,2625,1312.5,0.0627,3843.75,2531.25,1312.5,0.0606,3562.5,2250,1312.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S31-T27,a,16,9,48,4,0.9923,5625,2062.5,3562.5,0.0369,5343.75,3843.75,1500,0.0453,5437.5,3937.5,1500,0.0422,5531.25,3937.5,1593.75,0.0475,5625,3843.75,1781.25,0.1413,5531.25,3750,1781.25,0.0538,3750,2250,1500,0.0569,3562.5,2062.5,1500,0.0506,3562.5,2062.5,1500,0.212,4406.25,2531.25,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S39-T16,b,16,10,48,6,1.2199,6000,2156.25,3843.75,0.0708,5250,3468.75,1781.25,0.2015,4687.5,2343.75,2343.75,0.0477,5812.5,4218.75,1593.75,0.0436,6000,4312.5,1687.5,0.0449,5906.25,4687.5,1218.75,0.0994,5437.5,2625,2812.5,0.0817,5156.25,3093.75,2062.5,0.064,3281.25,2437.5,843.75,0.0626,3281.25,2156.25,1125,0.0694,3375,2156.25,1218.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S40-T5,c,16,9,48,3,0.6707,5718.75,2812.5,2906.25,0.0652,5718.75,4500,1218.75,0.0528,5250,4500,750,0.0321,4406.25,3562.5,843.75,0.031,4218.75,3000,1218.75,0.029,3750,2812.5,937.5,0.0279,3468.75,2812.5,656.25,0.0486,5625,4781.25,843.75,0.0393,5718.75,4500,1218.75,0.0455,5437.5,4031.25,1406.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S41-T9,d,16,6,48,4,0.1798,6843.75,2156.25,4687.5,0.0326,4968.75,2250,2718.75,0.1087,6843.75,5156.25,1687.5,0.2055,4218.75,2156.25,2062.5,0.0474,4312.5,3000,1312.5,0.0533,4312.5,3000,1312.5,0.0484,4312.5,3843.75,468.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S42-T5,c,16,9,48,3,0.6962,5625,2906.25,2718.75,0.0568,5437.5,4125,1312.5,0.0468,5343.75,4218.75,1125,0.0368,4312.5,3562.5,750,0.0319,4312.5,3093.75,1218.75,0.0319,3843.75,2906.25,937.5,0.0349,3656.25,2906.25,750,0.0508,5343.75,4687.5,656.25,0.0508,5625,4687.5,937.5,0.0488,5250,4218.75,1031.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S44-T16,e,16,4,48,2,0.2176,6093.75,2156.25,3937.5,0.3301,6093.75,2156.25,3937.5,0.0544,4875,2718.75,2156.25,0.0544,4593.75,2812.5,1781.25,0.0513,4406.25,2812.5,1593.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S46-T16,e,16,4,48,2,0.516,6281.25,2437.5,3843.75,0.2814,6281.25,3562.5,2718.75,0.0546,5062.5,2718.75,2343.75,0.0567,4875,2625,2250,0.0546,4500,2437.5,2062.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S61-T23,d,16,6,48,5,0.7018,6750,2062.5,4687.5,0.0423,5625,4593.75,1031.25,0.0701,6750,5062.5,1687.5,0.201,4312.5,2062.5,2250,0.0526,4687.5,3187.5,1500,0.0536,4312.5,3656.25,656.25,0.0495,4312.5,3562.5,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S69-T20,f,16,10,48,4,0.4563,5531.25,2625,2906.25,0.0454,4875,3093.75,1781.25,0.0407,4781.25,3093.75,1687.5,0.0852,5531.25,3187.5,2343.75,0.0592,5250,3281.25,1968.75,0.0305,2718.75,2625,93.75,0.0296,3375,3000,375,0.0278,3750,3562.5,187.5,0.0296,3937.5,3843.75,93.75,0.0333,4312.5,4031.25,281.25,0.0333,4593.75,4500,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S70-T16,e,16,4,48,2,0.5184,5906.25,2531.25,3375,0.3168,5906.25,3937.5,1968.75,0.0422,4875,2531.25,2343.75,0.0454,4500,2531.25,1968.75,0.041,4687.5,2625,2062.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S74-T1,d,16,6,48,4,0.6425,6750,2062.5,4687.5,0.0342,4406.25,3656.25,750,0.0653,6750,5250,1500,0.1593,4218.75,2062.5,2156.25,0.0645,4218.75,2250,1968.75,0.059,4406.25,2718.75,1687.5,0.0521,4031.25,3000,1031.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S82-T27,g,16,8,48,4,0.936,5343.75,2250,3093.75,0.0849,4687.5,2906.25,1781.25,0.0626,5343.75,4218.75,1125,0.1131,4687.5,2531.25,2156.25,0.0317,4500,3750,750,0.0351,4593.75,3562.5,1031.25,0.036,5062.5,3468.75,1593.75,0.042,5062.5,4218.75,843.75,0.222,4218.75,2250,1968.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S88-T1,h,16,6,48,3,0.5811,6187.5,2062.5,4125,0.1324,5812.5,2718.75,3093.75,0.0779,6187.5,3093.75,3093.75,0.0428,4781.25,2250,2531.25,0.0409,3187.5,2062.5,1125,0.0399,3375,2156.25,1218.75,0.0399,3375,2156.25,1218.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S89-T1,h,16,5,48,3,0.4857,5718.75,2156.25,3562.5,0.1237,5062.5,2906.25,2156.25,0.0833,5718.75,3375,2343.75,0.037,3281.25,2156.25,1125,0.0439,3468.75,2156.25,1312.5,0.0405,3375,2250,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S93-T16,e,16,4,48,2,0.5385,5718.75,2156.25,3562.5,0.3341,5718.75,3187.5,2531.25,0.0687,4781.25,2531.25,2250,0.0519,4781.25,2250,2531.25,0.0528,4781.25,2156.25,2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S94-T1,h,16,5,48,3,0.5039,6000,2156.25,3843.75,0.1275,6000,2625,3375,0.074,6000,2531.25,3468.75,0.0437,3562.5,2156.25,1406.25,0.0455,3281.25,2156.25,1125,0.0455,3281.25,2156.25,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S99-T27,i,16,6,48,3,0.6521,6000,2343.75,3656.25,0.0638,6000,4312.5,1687.5,0.0691,5906.25,4312.5,1593.75,0.1258,4593.75,2812.5,1781.25,0.0656,4406.25,2625,1781.25,0.0514,3843.75,2343.75,1500,0.0478,4031.25,2718.75,1312.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S101-T27,i,16,6,48,3,0.7004,5906.25,2156.25,3750,0.0776,5812.5,2718.75,3093.75,0.071,5906.25,2812.5,3093.75,0.1126,4593.75,2718.75,1875,0.0577,4125,2625,1500,0.0502,4125,2156.25,1968.75,0.0606,3750,2156.25,1593.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S103-T9,j,16,6,48,3,0.7055,8437.5,2625,5812.5,0.0702,8437.5,4781.25,3656.25,0.2406,4500,3187.5,1312.5,0.0432,4312.5,3000,1312.5,0.0391,4218.75,2625,1593.75,0.0381,4218.75,3000,1218.75,0.0417,4218.75,3093.75,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S107-T12,a,16,9,48,4,1.0359,5718.75,2250,3468.75,0.0514,5531.25,4031.25,1500,0.0421,5718.75,4125,1593.75,0.0479,5531.25,3937.5,1593.75,0.0479,5531.25,3843.75,1687.5,0.1473,5718.75,3843.75,1875,0.0585,3750,2343.75,1406.25,0.0526,3937.5,2250,1687.5,0.0514,3750,2250,1500,0.2268,4406.25,2531.25,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S111-T9,j,16,6,48,3,0.8679,6843.75,3000,3843.75,0.0489,6843.75,4312.5,2531.25,0.2423,4500,3187.5,1312.5,0.0372,4125,3281.25,843.75,0.035,4125,3281.25,843.75,0.0394,4125,3375,750,0.038,4125,3000,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S117-T12,a,16,9,48,4,1.0055,5625,2250,3375,0.0532,5343.75,3937.5,1406.25,0.0512,5625,4125,1500,0.0522,5625,4031.25,1593.75,0.0492,5531.25,4125,1406.25,0.1426,5625,3937.5,1687.5,0.0522,3937.5,2250,1687.5,0.0432,3750,2250,1500,0.0392,3750,2437.5,1312.5,0.2059,4406.25,2625,1781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S118-T27,i,16,6,48,3,0.8744,6187.5,2250,3937.5,0.0711,6187.5,4593.75,1593.75,0.0711,6187.5,4687.5,1500,0.1094,4593.75,2812.5,1781.25,0.0559,4218.75,2625,1593.75,0.0511,3562.5,2250,1312.5,0.0479,4125,2250,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S125-T12,a,16,9,48,4,0.9967,5625,2156.25,3468.75,0.0476,5625,3937.5,1687.5,0.0523,5531.25,4125,1406.25,0.0533,5437.5,3937.5,1500,0.0599,5531.25,3937.5,1593.75,0.1484,5625,4031.25,1593.75,0.0609,3562.5,2531.25,1031.25,0.0599,4031.25,2156.25,1875,0.059,3562.5,2156.25,1406.25,0.214,4406.25,2437.5,1968.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S128-T12,a,16,9,48,4,0.9949,5812.5,2156.25,3656.25,0.0429,5531.25,3843.75,1687.5,0.0547,5718.75,4312.5,1406.25,0.0429,5718.75,4031.25,1687.5,0.0414,5812.5,3281.25,2531.25,0.1375,5718.75,3468.75,2250,0.0503,3656.25,2437.5,1218.75,0.0517,3750,2156.25,1593.75,0.0577,3562.5,2156.25,1406.25,0.2262,4406.25,2531.25,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S129-T1,k,16,4,48,2,0.4857,5437.5,2437.5,3000,0.1704,5437.5,4968.75,468.75,0.0548,3937.5,2625,1312.5,0.0477,3937.5,2437.5,1500,0.0499,3750,2437.5,1312.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S133-T1,k,16,4,48,2,0.456,5531.25,2343.75,3187.5,0.1458,5531.25,5062.5,468.75,0.0572,3937.5,2343.75,1593.75,0.0506,3750,2531.25,1218.75,0.0542,3937.5,2343.75,1593.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S135-T7,k,16,7,48,3,0.456,7875,2156.25,5718.75,0.1829,7875,4968.75,2906.25,0.0563,3562.5,2437.5,1125,0.043,3562.5,2250,1312.5,0.043,3562.5,2156.25,1406.25,0.0516,3281.25,2250,1031.25,0.0719,6093.75,4312.5,1781.25,0.061,6000,4125,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S136-T1,h,16,4,48,3,0.4839,5812.5,2250,3562.5,0.1232,5343.75,2906.25,2437.5,0.0711,5812.5,3000,2812.5,0.0346,3375,2343.75,1031.25,0.0391,3375,2250,1125,0.0313,3562.5,2250,1312.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S137-T9,l,16,6,48,3,0.6991,5156.25,2062.5,3093.75,0.0547,5156.25,3750,1406.25,0.035,3937.5,2250,1687.5,0.0269,4968.75,4031.25,937.5,0.0412,5156.25,3750,1406.25,0.0448,5062.5,3562.5,1500,0.1076,3000,2062.5,937.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S138-T20,m,16,8,48,3,0.6929,6187.5,2156.25,4031.25,0.1678,6187.5,4500,1687.5,0.0684,4687.5,2156.25,2531.25,0.0581,4125,2531.25,1593.75,0.0319,3562.5,2437.5,1125,0.0206,4500,4125,375,0.0225,5156.25,4781.25,375,0.0281,5437.5,5250,187.5,0.0366,5437.5,4875,562.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S140-T20,f,16,10,48,3,0.7006,5625,2437.5,3187.5,0.0485,4968.75,3375,1593.75,0.0429,4593.75,2812.5,1781.25,0.0858,5625,3000,2625,0.0541,5343.75,3375,1968.75,0.0299,2718.75,2437.5,281.25,0.028,3562.5,3187.5,375,0.0345,3843.75,3562.5,281.25,0.0327,4031.25,3937.5,93.75,0.0317,4500,4218.75,281.25,0.0271,4687.5,4500,187.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-MSWY-24-S141-T14,g,16,3,48,2,0.3385,5625,2156.25,3468.75,0.0808,5625,4218.75,1406.25,0.0725,5531.25,5156.25,375,0.1188,4687.5,2156.25,2531.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
